eu_priority,secondary_index,decile,country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,SK,0.7588100596280346,0.7588100596280346,0.7588100596280346,0.7588100596280346,0.7588100596280346,0.43349089555550574,0.7588100596280346,0.7588100596280346,0.7588100596280346,0.5094158489054774,0.5337210627523329,0.4404774170716189,0.475473286658826,0.4845125688714201,0.5044798370401619,0.5011089520927485,0.40209302235228456,0.41135468842991835,0.4545724181693964,0.4134937270993364
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,UK,0.7307917315104664,0.7307917315104664,0.7307917315104664,0.7307917315104664,0.7307917315104664,0.5598358054038081,0.7307917315104664,0.7307917315104664,0.7307917315104664,0.6053939284409281,0.6433727628162806,0.6754796526104947,0.6517244077626527,0.6688345698619056,0.6560733060813261,0.6530652569735909,0.5770348883580141,0.5906530442411513,0.5889898136409959,0.5745683210483831
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,AT,0.6919376278840353,0.6919376278840353,0.6919376278840353,0.6919376278840353,0.6919376278840353,0.540357276195561,0.6919376278840353,0.6919376278840353,0.6919376278840353,0.5632521278741172,0.5716038076394567,0.6507998310770837,0.607597753398181,0.6226135267664058,0.6292635611286759,0.6305486799635515,0.585738617151142,0.6055403929664216,0.6036491706087126,0.5978751595127622
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,BE,0.7808619839538591,0.7808619839538591,0.7808619839538591,0.7808619839538591,0.7808619839538591,0.6573034745030908,0.7808619839538591,0.7808619839538591,0.7808619839538591,0.7072412751321926,0.7534150324889107,0.6037328323887031,0.5890251591089081,0.6053942695149537,0.6203097108542861,0.6140989087371427,0.41523591639517626,0.40535543027017945,0.4503669280253272,0.4426390949620553
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,BG,0.8425334525881542,0.8425334525881542,0.8425334525881542,0.8425334525881542,0.8425334525881542,0.013353255334277244,0.8425334525881542,0.8425334525881542,0.8425334525881542,0.24795709465717689,0.25438483302591125,0.3210447283410884,0.17585010606038043,0.04041578157810046,0.04114671641052079,0.04125671143430603,0.029088997015744415,0.22662456007157358,0.27276714668069035,0.29458795994054515
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,CH,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,CY,0.793873510933982,0.793873510933982,0.793873510933982,0.793873510933982,0.793873510933982,0.6345986051379043,0.793873510933982,0.793873510933982,0.793873510933982,0.5983740145216988,0.5992002222981548,0.4886552661571775,0.49003679770660813,0.4761042001057961,0.5125890513928513,0.5379049045730007,0.4041626871638783,0.08699775707681218,0.5043733480954533,0.5307929980531879
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,CZ,0.9422693861210036,0.9422693861210036,0.9422693861210036,0.9422693861210036,0.9422693861210036,0.6623949933505802,0.9422693861210036,0.9422693861210036,0.9422693861210036,0.9422693861210036,0.726334802869188,0.7777343287197148,0.8025146541910382,0.8264696270391751,0.8565592733010287,0.8467161073829209,0.7130977797032968,0.72879713595843,0.7323633736520302,0.7201041822639096
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,DE,0.8578928141038945,0.8578928141038945,0.8578928141038945,0.8578928141038945,0.8578928141038945,0.6725392090976209,0.8578928141038945,0.8578928141038945,0.8578928141038945,0.6981464147898884,0.7477474188836873,0.7652236938044044,0.7415469848419266,0.7902148877417263,0.7838335132255304,0.7706367559621087,0.5978607197611037,0.5986977099822677,0.6331199937118088,0.5699320993201276
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,DK,0.9120009392482291,0.9120009392482291,0.9120009392482291,0.9120009392482291,0.9120009392482291,0.8609705597886673,0.9120009392482291,0.9120009392482291,0.9120009392482291,0.9120009392482291,0.8942577332099375,0.8861512668435758,0.8614739845256535,0.879667501909446,0.8751476994214613,0.8676538577133892,0.7169275795056751,0.6842793694019126,0.686801333719237,0.6785943929841509
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,EE,0.1826259171733157,0.1826259171733157,0.1826259171733157,0.1826259171733157,0.1826259171733157,0.13932488485983505,0.1826259171733157,0.1826259171733157,0.1826259171733157,0.150707057841372,0.15613678882237642,0.513112527996779,0.4825528073050214,0.3636634450993377,0.4011392812421855,0.41892144040042917,0.3451364511059259,0.34217101933331456,0.3512321360656753,0.4361113701577814
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,EL,0.23586574992058235,0.23586574992058235,0.23586574992058235,0.23586574992058235,0.23586574992058235,0.17513542616570507,0.23586574992058235,0.23586574992058235,0.23586574992058235,0.09656521763826516,0.06538896453290544,0.02244652085108091,0.01916276098503916,0.02236216974743752,0.023045946626958202,0.05388955390533948,0.0419303739108755,0.08126888729991125,0.09551226199314047,0.02888475819685154
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,ES,0.6747004829570233,0.6747004829570233,0.6747004829570233,0.6747004829570233,0.6747004829570233,0.5384645628305778,0.6747004829570233,0.6747004829570233,0.6747004829570233,0.5060901398786509,0.5417198770286583,0.5127030595530944,0.5195342667276626,0.5470494614505961,0.567903003813033,0.5504753139513717,0.27512881835619357,0.36265435659022977,0.3558842596563322,0.3475109895369405
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,FI,0.8902279954261951,0.8902279954261951,0.8902279954261951,0.8902279954261951,0.8902279954261951,0.8279093367059964,0.8902279954261951,0.8902279954261951,0.8902279954261951,0.8433229099411016,0.852898144688574,0.8164248092164621,0.7965028081734569,0.8161561632315859,0.8218566910233466,0.8174260926771926,0.7430884748165993,0.6886910643167767,0.6930328676363339,0.717800379855644
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,FR,0.7731316093809146,0.7731316093809146,0.7731316093809146,0.7731316093809146,0.7731316093809146,0.6012048581184009,0.7731316093809146,0.7731316093809146,0.7731316093809146,0.6513529476066079,0.5620716084432194,0.5215269360024118,0.5148852419367872,0.5119668359520056,0.5324729201221977,0.5245832861135657,0.49600501639814404,0.13397576275064044,0.505902027500902,0.5430422111227857
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,HR,0.7900992154295713,0.7900992154295713,0.7900992154295713,0.7900992154295713,0.7900992154295713,0.7900992154295713,0.7900992154295713,0.7900992154295713,0.7900992154295713,0.42739801643913433,0.42014242822399284,0.3849015735578745,0.5197105415030845,0.6149067471377192,0.6203697916906132,0.6122264051023246,0.5280785887354261,0.5283341223634789,0.5309736025650984,0.5218681648288864
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,HU,0.7840955846797147,0.7840955846797147,0.7840955846797147,0.7840955846797147,0.7840955846797147,0.05605548643295021,0.7840955846797147,0.7840955846797147,0.7840955846797147,0.3231089559361136,0.2989577384965929,0.20707083133465456,0.21366963375539097,0.18327530282474094,0.2937148095084671,0.14202321441659543,0.12830387131825918,0.06486874297780135,0.3293131397823029,0.3396178064414437
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,IE,0.8674422537746069,0.8674422537746069,0.8674422537746069,0.8674422537746069,0.8674422537746069,0.7826795699245819,0.8674422537746069,0.8674422537746069,0.8674422537746069,0.7133788842723539,0.8017948786090351,0.7149862630502659,0.7005881920061796,0.725680460948192,0.7302462075023171,0.736651119443816,0.6871470524963552,0.6099632979052727,0.6342470892528138,0.619721903769583
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,IS,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,IT,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,LT,0.6767324293786787,0.6767324293786787,0.6767324293786787,0.6767324293786787,0.6767324293786787,0.3477264555472823,0.6767324293786787,0.6767324293786787,0.6767324293786787,0.3649532424352646,0.371717324315259,0.310135374697135,0.3434645992346059,0.21027158902119197,0.12152799520542033,0.16763735248095515,0.06377727450852928,0.05433860636102105,0.106367217648916,0.11033077522968508
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,LU,0.7107384857596818,0.7107384857596818,0.7107384857596818,0.7107384857596818,0.7107384857596818,0.6380691680216759,0.7107384857596818,0.7107384857596818,0.7107384857596818,0.6273813794263335,0.6027934296253562,0.702592997917503,0.7049959579920704,0.7152474935322864,0.7072081852922979,0.7026854401178031,0.7339627325831204,0.7281893694931649,0.7461911049330189,0.7068829085209077
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,LV,0.5786759805792021,0.5786759805792021,0.5786759805792021,0.5786759805792021,0.5786759805792021,0.3412640459090768,0.5786759805792021,0.5786759805792021,0.5786759805792021,0.44298786252845035,0.4456150088261386,0.4906200583269728,0.4759077665753088,0.3678294092638743,0.4052093511867847,0.4236493889290832,0.45626344211524567,0.040200045142277,0.040364509348875185,0.03990045641499053
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,MT,0.6279441151840894,0.6279441151840894,0.6279441151840894,0.6279441151840894,0.6279441151840894,0.38651267953733587,0.6279441151840894,0.6279441151840894,0.6279441151840894,0.410810372440571,0.38607222823326076,0.486920318220532,0.49782666599857994,0.5213346927391466,0.5385721293113211,0.5347844844017198,0.46117553853870974,0.37054921525690465,0.5309429793189478,0.4739621126298431
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,NL,0.7837971868306953,0.7837971868306953,0.7837971868306953,0.7837971868306953,0.7837971868306953,0.7387062717884288,0.7837971868306953,0.7837971868306953,0.7837971868306953,0.7387411473245349,0.7639652811984776,0.821603176791714,0.8039159449532252,0.824153132604919,0.8211883696439755,0.82072489215648,0.6962056969418641,0.6377387430114404,0.6434794701017142,0.6413248337653532
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,NO,0.5960252971478042,0.5960252971478042,0.5960252971478042,0.5960252971478042,0.5960252971478042,0.5604804062421008,0.5960252971478042,0.5960252971478042,0.5960252971478042,0.5575152234118377,0.5812714295530602,0.5319857486524049,0.5512854242562526,0.5225295137991126,0.5249004562596182,0.5230245171089215,0.6447911085754323,0.6392414243292442,0.6368027747286249,0.6512997633544502
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,PL,0.7508832428860865,0.7508832428860865,0.7508832428860865,0.7508832428860865,0.7508832428860865,0.4611547237000792,0.7508832428860865,0.7508832428860865,0.7508832428860865,0.5049503890566172,0.5330554217131975,0.48155155146952716,0.4437050981486287,0.47541416372937584,0.4906659827602921,0.48698600542378656,0.3137921402330852,0.4389731183642006,0.4432076061095149,0.4271663849210952
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,PT,0.5818644882428682,0.5818644882428682,0.5818644882428682,0.5818644882428682,0.5818644882428682,0.35378188947125905,0.5818644882428682,0.5818644882428682,0.5818644882428682,0.33008588053228594,0.3271504613907304,0.1200029485406359,0.12471221422116933,0.1366265482432981,0.1313141936926053,0.1401856938860081,0.3706790171547608,0.3859884796892523,0.40784284059072207,0.4240684479768521
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,RO,0.8363658309272122,0.8363658309272122,0.8363658309272122,0.8363658309272122,0.8363658309272122,0.15267615192190165,0.8363658309272122,0.8363658309272122,0.8363658309272122,0.013255505118436215,0.013255505118436215,0.025449795683894428,0.02363008126646177,0.09495030229311417,0.11794563677632462,0.06373588917861085,0.10253815827144926,0.15039084181555795,0.13040158189765674,0.448421337272523
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,RS,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,SE,0.7928393102545594,0.7928393102545594,0.7928393102545594,0.7928393102545594,0.7928393102545594,0.7420844246107526,0.7928393102545594,0.7928393102545594,0.7928393102545594,0.7100240935203593,0.7452474404226072,0.8886976216393626,0.8582507316706403,0.8816553485150782,0.8876432152765913,0.8864756978354178,0.7529974669849159,0.6880632296616715,0.7439209928170254,0.7441547365228526
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,SI,0.8010133665788058,0.8010133665788058,0.8010133665788058,0.8010133665788058,0.8010133665788058,0.7183497922717919,0.8010133665788058,0.8010133665788058,0.8010133665788058,0.8010133665788058,0.4266278391298249,0.5618986656335326,0.6172131424806556,0.6271413609217539,0.5913078610288771,0.6140722388475046,0.5119601840162378,0.3808915733656982,0.4869849504158662,0.5610019415132436
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,SK,0.7239384076812256,0.7239384076812256,0.7239384076812256,0.7239384076812256,0.7239384076812256,0.3970530904118224,0.7239384076812256,0.7239384076812256,0.7239384076812256,0.47345368095325935,0.48447672151745164,0.47468196330344753,0.46924774845499956,0.5131892578395936,0.49849401926843323,0.5344531854555012,0.37973661749356,0.4122741773148454,0.43716061664058337,0.41062247372426297
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,9,UK,0.6655924031079818,0.6655924031079818,0.6655924031079818,0.6655924031079818,0.6655924031079818,0.5206353406439174,0.6655924031079818,0.6655924031079818,0.6655924031079818,0.582859930848407,0.6047806054927846,0.6293277267766457,0.5964534794290698,0.6049655854282174,0.5873628536633316,0.5806712505568143,0.5755094893676168,0.5940792996884107,0.596335483944067,0.5889456655569937
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,10,AT,0.7785710983451417,0.7785710983451417,0.7785710983451417,0.7785710983451417,0.7785710983451417,0.601926090389894,0.7785710983451417,0.7785710983451417,0.7785710983451417,0.5974092972827288,0.6152365937335998,0.6988708665491479,0.6732041827678696,0.7005749296804171,0.6883913401770725,0.7015761170525011,0.6137109965008141,0.6389248988946049,0.6320138879801047,0.6036721798441171
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,10,BE,0.6498554036435034,0.6498554036435034,0.6498554036435034,0.6498554036435034,0.6498554036435034,0.5623571054077493,0.6498554036435034,0.6498554036435034,0.6498554036435034,0.5900075150071689,0.6077065283252091,0.7001332157170047,0.6906195407727472,0.7032345883931458,0.684974496569014,0.6937350368490558,0.5460814214471796,0.5141202428120049,0.5629892337198463,0.5565322272411436
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,10,BG,0.8331148944021382,0.8331148944021382,0.8331148944021382,0.8331148944021382,0.8331148944021382,0.07889411685218126,0.8331148944021382,0.8331148944021382,0.8331148944021382,0.28240476537363446,0.29717005323978757,0.23347800317701278,0.20600717415438569,0.1821850191366806,0.2623479337013841,0.2300165385501004,0.12265613857392618,0.24410252040965086,0.31967586694704236,0.343512667936113
